category,name,description,image_url,product_url
Laptops,Outlet: Lenovo IdeaPad Slim 5 - 83DB0033MH,"Lenovo IdeaPad Slim 5 is een krachtige laptop met een clamshell-vormfactor. Uitgerust met een AMD Ryzen™ 7-processor en een beeldschermdiagonaal van 35,6 cm (14""), biedt het een optimale ervaring voor zowel werk als entertainment. Met een resolutie van 1920 x 1200 pixels en een HD-type van WUXGA levert het heldere en scherpe beelden.
Met een intern geheugen van 16 GB, LPDDR5x-SDRAM-type, en een totale opslagcapaciteit van 512 GB via een SSD, biedt deze laptop voldoende ruimte voor al je bestanden en programma's. De on-board graphics adapter, AMD Radeon 780M, zorgt voor een soepele visuele ervaring.
De Lenovo IdeaPad Slim 5 wordt geleverd met het besturingssysteem Windows 11 Home, waardoor je direct aan de slag kunt met alle functies en mogelijkheden die het te bieden heeft. De laptop heeft een elegante grijze kleur die stijlvol en professioneel oogt.",https://www.laptop.nl/picture/80068589/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/outlet-lenovo-ideapad-slim-5-83db0033mh/80068589/17923
Laptops,ASUS Zenbook 14 OLED UM3406HA-QD122W,"Nieuwe Zen met AI
Verbeter uw ervaring met de slanke en verfijnde Zenbook 14 OLED ultraportable. Het dunne en lichte ontwerp herbergt de kracht van de nieuwste AI-enabled AMD Ryzen™ 8040-serie processors, die AI tools laten vliegen, samen met AMD Radeon™ graphics. Een lang meegaande accu zorgt ervoor dat u de hele dag stroom hebt, en er is een volledige assortiment I/O-poorten voor verbeterde connectiviteit. Zijn 180° scharnier maakt delen eenvoudig, en u kunt in een wereld van zintuiglijke verrukking duiken met het levendige ASUS Lumina OLED-scherm1 en baanbrekende super-lineaire luidsprekers, terwijl u het milieubewuste ontwerp omarmt dat eco-elegantie uitstraalt.
Ontwerp
Moderne elegantie
We hebben een verfijnde kleur gekozen voor deze hedendaagse klassieker.
Mobiliteit
Moeiteloze mobiliteit
Ervaar ongeëvenaarde draagbaarheid met de slanke, lichte en duurzame volledig metalen constructie, en geniet van het gevoel van de naadloos afgewerkte rand. De Zenbook 14 OLED gaat alle uitdagingen aan, waar u ook bent!
Accu
De hele dag door, elke dag weer
Maak uzelf los van het lichtnet en wees overal productief. De Zenbook 14 OLED heeft het dag-lange uithoudingsvermogen dat u nodig hebt, en meer. En als het tijd is om bij te laden, gaat dat met USB-C Easy Charge uiterst snel en gemakkelijk!
Prestaties
Benut de power van AI
Multitask als een pro met de Zenbook 14 OLED! Met de in de processor geïntegreerde AMD Ryzen AI-versneller, razendsnelle SSD-opslag tot 1TB, 16GB RAM en WiFi 6E5 connectiviteit ervaart u minder wachttijden en hogere productiviteit, waar u ook werkt.
Windows 11
Uw tijd is waardevol
Verspil het dus niet door dingen op de moeilijke manier te doen. Windows 11 voegt een frisse ervaring toe, met nieuwe manieren om zaken snel, leuk en gemakkelijk voor elkaar te krijgen.
*Scherm gesimuleerd, onderhevig aan wijzigingen. De beschikbaarheid van functies en de uitroltijd variëren per markt en apparaat.?
Het ultralevendige 2880 x 1800 ASUS Lumina OLED-scherm maakt elk moment ongelooflijk, met zijn tot 600 nits helderheid8, webvriendelijke 16:10 beeldverhouding en 87% scherm/behuizing ratio. En adaptieve synchronisatie past automatisch de verversingssnelheid aan, voor altijd vloeiende beelden.
Audio
Alles klinkt beter
Waar u ook naar luistert, het krachtige, kristalheldere geluid dat wordt geleverd door de Super-lineaire luidsprekers, de slimme versterker en ASUS Audio Booster zal uw oren verwennen.
Toetsenbord
Meer comfort, minder afleiding
Onze revolutionaire Quiet Keyboard-technologie elimineert op elegante wijze storende geluiden, wat zowel uw eigen persoonlijke ruimte als dat van de mensen in uw omgeving ten goede komt. En een druk op de emoji-sneltoets geeft uw gesprekken een levendige uitdrukking. Voor het betere rekenwerk is het touchpad voorzien van het ASUS NumberPad13,14 2.0 virtuele numerieke toetsenblok.
I/O-poorten
Gemakkelijke aansluitingen
De Zenbook 14 OLED is voorzien van alle essentiële, volledig functionele poorten die u nodig hebt voor snelle en naadloze verbindingen onderweg, zodat u geen vervelende dongles en adapters hoeft mee te nemen. Er is zelfs een handige audio combi-aansluiting!
Smart conferencing
Ziet er geweldig uit, klinkt geweldig
U ziet er altijd op uw best uit en klinkt ook zo, dankzij onze innovatieve Ai-verbeterde camera- en audiosystemen.
Privacy
Bescherm uw privacy
Blijf veilig, dankzij het privacyschild van de camera en snelle gezichtsaanmelding zonder wachtwoord.
Militair niveau
Laptopduurzaamheid op Amerikaans militair niveau
ASUS consumentenlaptops voldoen aan de uiterst veeleisende MIL-STD 810H militaire norm17 voor betrouwbaarheid en duurzaamheid. Daarvoor worden ze onderworpen aan een streng testregime, inclusief uitgebreide tests voor gebruik in ruige omgevingen. Deze factoren helpen ook de levensduur en daarmee de duurzaamheid van de laptops te verbeteren, zodat u kunt werken, reizen of ontspannen in het vertrouwen dat uw ASUS-laptop klaar is voor de echte wereld - vandaag en tot ver in de toekomst.
Software
Echt gepersonaliseerde workflow
ASUS biedt een softwarepakket dat is ontworpen om uw computerervaring naar een hoger plan te tillen. MyASUS biedt een verzameling handige apps en tools die u helpen meer uit uw laptop te halen, terwijl GlideX u in staat stelt meer gedaan te krijgen door schermen te delen op verschillende apparaten. Bovendien helpt ScreenXpert u bij het beheren van app-vensters op alle aangesloten schermen, voor een soepelere workflow.
MyASUS
MyASUS biedt eenvoudige toegang tot ASUS-apps die zijn ontworpen om u te helpen uw systeem te onderhouden, uw software bij te werken, de prestaties van uw pc te optimaliseren, en contact op te nemen met ASUS voor after-sales ondersteuning.
GlideX
GlideX is een oplossing voor het delen van schermen tussen verschillende apparaten die bekabelde of draadloze verbindingen gebruikt om u een grotere en betere ruimte te geven voor werk en ontspanning. GlideX optimaliseert uw workflow in een oogopslag!
ScreenXpert
ScreenXpert - dat u kunt downloaden via de Microsoft Store of kunt vinden in het Start-menu van uw pc - helpt u app-vensters te beheren op alle schermen die zijn aangesloten op uw ASUS pc en geeft u volledige controle over uw workflow!",https://www.laptop.nl/picture/80066110/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/asus-zenbook-14-oled-um3406ha-qd122w/80066110/17923
Laptops,Acer Aspire 5 A515-57-79HT,"De Acer Aspire 5 A515-57-79HT is een krachtige en veelzijdige laptop, ideaal voor zowel werk als entertainment. Uitgerust met een Intel® Core™ i7-12650H processor met een kloksnelheid van 2,3 GHz, levert deze laptop uitstekende prestaties voor multitasking, productiviteit en lichte gaming.
Het 15,6-inch Full HD-scherm (1920 x 1080 pixels) zorgt voor scherpe beelden en een meeslepende kijkervaring. Met maar liefst 32 GB DDR4 RAM en een 512 GB SSD, profiteer je van razendsnelle opstarttijden en vloeiende prestaties.
De Intel® UHD Graphics zorgt voor degelijke beeldverwerking, ideaal voor multimedia en dagelijkse taken. Windows 11 Home is al voorgeïnstalleerd, zodat je direct aan de slag kunt. Het slanke en stijlvolle grijze ontwerp maakt deze laptop perfect voor zowel thuis als onderweg.
Belangrijkste kenmerken:
Intel® Core™ i7-12650H processor (2,3 GHz)
15,6"" Full HD-scherm (1920 x 1080 pixels)
32 GB DDR4 RAM voor snelle prestaties
512 GB SSD voor opslag en snelheid
Intel® UHD Graphics voor multimedia
Windows 11 Home voor een moderne gebruikerservaring
Stijlvol grijs design",https://www.laptop.nl/picture/21407643/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/acer-aspire-5-a515-57-79ht/21407643/17923
Laptops,HP OmniBook Ultra 14-fh0030nd Copilot+ PC,"HP OmniBook Ultra Flip Next Gen AI-pc: AI-ondersteunde creativiteit
Profiteer van de kracht, mobiliteit en stijl van de HP OmniBook Ultra Flip Next Gen AI-pc. Breng je creaties tot leven met de nieuwste Intel® Core™ Ultra-processor
[1]
met AI-ondersteuning. Doe meer in minder tijd met een pc met goed beschermde AI-tools en een langere batterijduur
[2]
en profiteer van HP Wolf Security-functies voor particulieren.",https://www.laptop.nl/picture/21647704/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/hp-omnibook-ultra-14-fh0030nd-copilot-pc/21647704/17923
Laptops,Lenovo IdeaPad Slim 5 - 83DC006KMH,"De Lenovo IdeaPad Slim 5 is een laptop met een clamshell-vormfactor die uitblinkt in prestaties en draagbaarheid. Aangedreven door een Intel Core Ultra 7-processor biedt deze laptop indrukwekkende rekenkracht voor al je dagelijkse taken.
Met een beeldschermdiagonaal van 40,6 cm (16"") en een HD-type van WUXGA levert het scherm van de IdeaPad Slim 5 heldere en gedetailleerde beelden met een resolutie van 1920 x 1200 pixels. Met 16 GB aan intern geheugen van het type LPDDR5x-SDRAM en een royale opslagcapaciteit van 1 TB via een SSD, heb je voldoende ruimte voor al je bestanden, programma's en multimedia.
De laptop beschikt over een Intel Arc Graphics on-board graphics adapter model, wat zorgt voor soepele grafische prestaties, of je nu aan het werk bent of geniet van entertainment. Met Windows 11 Home als het besturingssysteem krijg je toegang tot een scala aan functies en mogelijkheden die je productiviteit en creativiteit stimuleren.
Met een elegant grijs ontwerp en een gewicht van slechts 1,82 kg is de Lenovo IdeaPad Slim 5 ook gemakkelijk mee te nemen onderweg, waardoor het een ideale metgezel is voor zowel werk als ontspanning.",https://www.laptop.nl/picture/80066124/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/lenovo-ideapad-slim-5-83dc006kmh/80066124/17923
Laptops,Acer Aspire Go 15 AG15-51P-544K,"De Aspire Go is een laptop die staat voor eenvoud zonder compromissen. Het doordachte en gebruiksvriendelijke ontwerp is voorzien van alle benodigde functionaliteit om je verbonden en productief te houden.
Uitzonderlijke prestaties en productiviteit
Een processor tot de Intel® Core™ serie, 32 GB aan geheugen en een SSD van 1 TB zorgen voor vloeiende prestaties en optimale responsiviteit. En de uitzonderlijke batterijduur en ondersteuning van je dagelijkse AI-assistent Copilot garanderen maximale productiviteit.
Fantastische visuals
De Aspire Go is verkrijgbaar met diverse schermformaten en voorziet daarmee in alle vereisten. Het beeld is scherp en levendig dankzij een resolutie tot WUXGA en een beeldverhouding van 16:10. En dankzij de Acer BlueLightShield™ technologie krijg je zelfs bij langdurig gebruik geen last van je ogen.
Gemaakt voor gebruiksgemak
Verkrijgbaar in allerlei kleuren. Verbind je apparaten naadloos en laad ze probleemloos op met de twee volledig functionele USB Type-C-poorten. WiFi 6 en HDMI 2.1-connectiviteit maken je digitale ervaringen sneller, soepeler en leuker.
Effectieve optimalisatie
AcerSense™ biedt intuïtieve batterij-, opslag- en app-optimalisatie met één druk op de knop. Acer TNR en Acer PurifiedVoice™ verbeteren de kwaliteit van video-oproepen met een ongekende helderheid.
Vriendelijker voor de planeet
Dankzij de verpakking van 100% recyclebare materialen en componenten van 30% post-consumer recycled plastic heeft de Aspire Go zowel een Energy Star-certificering als een EPEAT-registratie. Zo kun jij een meer verantwoorde keuze maken.",https://www.laptop.nl/picture/21670752/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/acer-aspire-go-15-ag15-51p-544k/21670752/17923
Laptops,Acer Aspire 5 A517-58M-78K7,"De Acer Aspire 5 A517-58M-78K7 is een krachtige en veelzijdige laptop, ideaal voor zowel werk als entertainment. Deze laptop heeft een clamshell-vormfactor en wordt aangedreven door een Intel® Core™ i7-1355U processor uit de nieuwste generatie, wat zorgt voor uitstekende prestaties, zelfs bij zware taken.
Met een royaal 17,3 inch Full HD-scherm (1920 x 1080 pixels) biedt het apparaat een helder en scherp beeld, ideaal voor multitasking, films en fotobewerking. Dankzij het 16 GB LPDDR5-SDRAM-geheugen kun je naadloos schakelen tussen meerdere applicaties, en de 512 GB SSD-opslag zorgt voor snelle opstarttijden en voldoende ruimte voor al je bestanden en programma's.
De Intel Iris Xe Graphics zorgt voor vloeiende graphics en maakt de laptop geschikt voor lichte gaming en grafisch intensieve taken. Deze laptop wordt geleverd met Windows 11 Home, zodat je direct toegang hebt tot de nieuwste functies en beveiliging van Microsoft.
Met een gewicht van 2,3 kg is deze laptop relatief licht voor zijn formaat en gemakkelijk mee te nemen. De stijlvolle grijze afwerking geeft het geheel een strakke en moderne uitstraling. Kortom, de Acer Aspire 5 A517-58M-78K7 is een uitstekende keuze voor iedereen die op zoek is naar prestaties, betrouwbaarheid en mobiliteit in één apparaat.",https://www.laptop.nl/picture/21559923/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/acer-aspire-5-a517-58m-78k7/21559923/17923
Laptops,ASUS Vivobook 15 X1504ZA-NJ1429W,"Maak elke dag uw dag
Maak van alledaagse taken iets speciaals met de Vivobook 15, uw essentiële hulpmiddel om overal en makkelijker dingen gedaan te krijgen. Hij is ook volledig gebruiksvriendelijk, met zijn 180° plat te leggen scharnier en fysieke webcamschild. ASUS Antimicrobial Guard Plus beschermt vaak aangeraakte oppervlakken tegen schadelijke bacteriën, en beschermt zo uw gezondheid. Maak elke dag leuker met de Vivobook 15!",https://www.laptop.nl/picture/21615538/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/asus-vivobook-15-x1504za-nj1429w/21615538/17923
Laptops,MSI Katana 15 B13VGK-1808NL,"Verscherp je spel
Het zwaard is zojuist verbeterd. De Katana 15 B13V is speciaal ontworpen voor liefhebbers van RPG-games en beschikt nu over de nieuwste hardware! Pak hem op en word een legendarische betoverde ridder. Vecht en overwin obstakels in de wereld van games met epische capaciteiten!
DE VOLGENDE GENERATIE
Tot Intel® Core™ i7-13620H Processor
De 13e generatie Intel® Core™ i7-13620H processor is hier. Met verbeterde hybride core-architectuur bestaande uit 6 Performance-cores en 4 Efficient-cores, voor betere multitasking-werkzaamheden en het spelen van veeleisende games.
GEFORCE RTX 40-SERIE LAPTOPS
MEER DAN SNEL
NVIDIA® GeForce RTX™ 40 Series GPU's zijn ongekend snel voor gamers en ontwerpers. Ze worden aangedreven door de ultra-efficiënte NVIDIA Ada Lovelace-architectuur die een kwantumsprong in zowel prestaties als AI-aangedreven graphics levert. Ervaar levensechte virtuele werelden met ray tracing en ultrahoge FPS-gaming met de laagste latency. Ontdek revolutionaire nieuwe manieren om te creëren en ongekende workflow-versnelling.
DISCRETE GRAFISCHE MODUS (MUX-ONTWERP) HERLEIDT HET VERMOGEN IN EEN OOGWENK
Kies tussen ""Discrete Graphics Mode"" of ""MSHybrid Graphics Mode"" (NVIDIA Optimus), de schakelbare grafische technologie biedt krachtige gaming prestaties en efficiëntie met een enkele klik.
BLIKSEMSNELLE EN VLOEIENDE WEERGAVE
Het 144Hz IPS-scherm brengt je opvallende beelden en een soepele verversingssnelheid zodat je nooit iets mist.
VERNIEUWDE KOELING VOOR NEXT-GEN GAMING
Speciale koeling voor zowel de CPU als de GPU met maximaal 2 ventilatoren en 6 heat pipes. Het nieuwe CPU & GPU Shared-Pipe ontwerp zorgt voor balans in de warmteafvoer tussen CPU & GPU voor verbeterde efficiëntie. In combinatie met MSI exclusieve thermal grease, zorgen we voor maximale prestaties onder extreme gaming.
VOLLEDIGE IO-POORTEN
- RJ45
- HDMI™ (8K@60Hz / 4K@120Hz)
- USB 3.2 Gen1 Type-C / DP
- USB 3.2 Gen1 Type-A
- Audio Combo Jack
- DC in
- USB 3.2 Gen1 Type-A
- USB 2.0 Type-A",https://www.laptop.nl/picture/21561100/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/msi-katana-15-b13vgk-1808nl/21561100/17923
Laptops,Lenovo IdeaPad Slim 3 - 82XQ00HUMH,"Maak een statement waar je ook gaat met de IdeaPad Slim 3 Gen 8 laptop, gebouwd voor lichtheid en slankheid, het meten van maximaal 10% slanker dan de vorige generatie. Verkrijgbaar in Arctic Grey, Abyss Blue, en Frost Blue, deze stevige bouwen bestand tegen harde vallen met militaire-grade duurzaamheid voor extreme reisomstandigheden.
Meer zien en leren
Geniet van een rijke media-ervaring op de IdeaPad Slim 3 Gen 8 laptop met zijn scherm dat 88% van het schermoppervlak in beslag neemt voor een beeld dat lijkt te zweven in de ruimte. Bovendien is het scherm TÜV Low Blue Light Certified, dus als je een paar uur moet werken, zullen je ogen niet snel vermoeid raken. En terwijl je geniet van de beelden, kun je jezelf ook verwennen met het geweldige geluid van Dolby Audio™.
Een meester in multitasking
Werk elke dag slim en naadloos met meerdere applicaties tegelijk terwijl je onderweg bent met de robuuste prestaties van de nieuwste AMD-processors en het overvloedige geheugen, versterkt door de adaptieve prestaties van Smart Power. Bewaar en krijg snel toegang tot uw enorme mediabibliotheek met overvloedige SSD-opslag ook.
Top veelzijdigheid
Ga sneller en verder in je digitale leven met full-function USB-C poorten voor versnelde stroomvoorziening, schermuitvoer en gegevensoverdracht. Geniet van een optionele 2-in-1 vingerafdruklezer geïntegreerd in de aan/uit-knop, en een ingebouwde webcam met een privacy shutter. Houd gelijke tred met een grotere batterij en snellaadtechnologie die twee uur gebruik biedt op een lading van 15 minuten.
AI die jouw ervaring verbetert
Slimmer leren begint met slimmere functies aangedreven door de Lenovo AI Engine. Maximaliseer je prestaties, batterijduur en thermiek op basis van wat je doet met de adaptieve Smart Power-functie. Tegelijkertijd verbeter je je connectiviteit via Smart Wireless. Bescherm je systeem tegen schade met geïntegreerde beveiligingsfuncties zoals Natural File Guard, terwijl je achtergrondgeluid tot een minimum beperkt met noise canceling.",https://www.laptop.nl/picture/80066120/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/lenovo-ideapad-slim-3-82xq00humh/80066120/17923
Laptops,HP 15s-eq2530nd,"Ontdek de kracht en veelzijdigheid van de HP 15s-eq2530nd laptop. Met zijn clamshell-vormfactor biedt dit apparaat een slank en functioneel ontwerp dat perfect is voor dagelijks gebruik.
Aangedreven door een AMD Ryzen™ 7 5700U processorfamilie, levert deze laptop indrukwekkende prestaties voor multitasking en veeleisende taken, waardoor je moeiteloos kunt werken en creëren.
Geniet van een meeslepende kijkervaring op het 39,6 cm (15.6"") Full HD-scherm met een resolutie van 1920 x 1080 pixels. Elk detail wordt helder en scherp weergegeven, of je nu aan het werk bent of geniet van multimedia.
Met 16 GB DDR4-SDRAM intern geheugen biedt deze laptop voldoende ruimte voor soepel multitasken, zodat je naadloos kunt schakelen tussen verschillende applicaties. En met een royale 1 TB SSD-opslag heb je genoeg ruimte voor al je bestanden, foto's en video's.
De AMD Radeon Graphics on-board grafische adapter zorgt voor vloeiende en responsieve grafische prestaties, waardoor je kunt genieten van multimedia en lichte gaming met verbluffende visuele effecten.
De HP 15s-eq2530nd wordt geleverd met Windows 11 Home als het inbegrepen besturingssysteem, waardoor je kunt profiteren van de nieuwste functies en beveiligingsupdates. Met zijn elegante zilveren afwerking voegt dit product een vleugje stijl toe aan je dagelijkse routine.",https://www.laptop.nl/picture/80066230/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/hp-15s-eq2530nd/80066230/17923
Laptops,MSI Sword 17 HX B14VFKG-010NL,"Topprestaties voor gamers
Intel® Core™ i7 processor 14700HX
Of je nu midden in epische gevechten zit, uitgestrekte virtuele werelden verkent of je gameplay wereldwijd streamt, de krachtige Intel® Core™ i7 processor 14700HX is jouw ultieme gamingpartner. Geniet van naadloos, lag-vrij gamen en ontgrendel het volledige potentieel van je gaming-rig.
GeForce RTX 40 Series laptops – beyond fast
NVIDIA® GeForce RTX™ 40 Series Laptop GPU's drijven de snelste laptops ter wereld aan voor zowel gamers als content creators. Dankzij de ultra-efficiënte NVIDIA Ada Lovelace-architectuur ervaar je een enorme sprong in prestaties met AI-gestuurde DLSS 3 en levensechte virtuele werelden met volledige ray tracing. Bovendien optimaliseert de Max-Q suite van technologieën je systeem voor maximale prestaties, efficiënt energieverbruik, langere batterijduur en fluisterstille werking.
AI-gestuurde prestaties en levensechte graphics
Krijg een enorme prestatiewinst in games en creatieve applicaties met AI-powered DLSS 3 en beleef realistische virtuele werelden met volledige ray tracing.
Ray tracing – hyperrealistisch & hypersnel
De Ada-architectuur benut de volledige kracht van ray tracing, wat lichtsimulatie op realistische wijze nabootst. Dankzij de kracht van de RTX 40 Series en derde-generatie RT Cores ervaar je ongelooflijk gedetailleerde virtuele werelden als nooit tevoren.
Geoptimaliseerd voor kracht & prestaties
NVIDIA Max-Q is een geavanceerde AI-gestuurde technologie die je systeem optimaliseert voor maximale efficiëntie. Hierdoor zijn laptops dunner, sneller, stiller en energiezuiniger dan ooit tevoren.
Nog slimmer dan ooit
MSI-laptops versnellen je werk- en game-ervaring sneller en efficiënter dan ooit. Ze zijn standaard uitgerust met MSI Intelligent Technology, waarmee nieuwe intelligente functies worden geïntroduceerd en automatische optimalisatie naar een hoger niveau wordt getild.
MSI AI Engine
MSI AI Engine herkent automatisch verschillende gebruikersscenario’s en past hardware-instellingen hierop aan voor optimale prestaties. Met AI-geoptimaliseerde modi en middelen kun je je volledig richten op creëren, werken en entertainment.
MSI AI Artist
Maak direct op je laptop beelden met MSI AI Artist. Creëer indrukwekkende visuals met korte prompts en genereer tekst binnen afbeeldingen. MSI AI Artist levert verbluffende beeldcomposities voor een realistische en adembenemende visuele ervaring. Ontdek en inspireer op een geheel nieuw niveau.
Ongeëvenaarde beeldkwaliteit
Dankzij een 240Hz QHD+ IPS-niveau scherm met 100% DCI-P3 kleurdekking geniet je van haarscherpe, levendige beelden in de soepelste kwaliteit. Het 16:10 golden ratio-display vergroot het beeldoppervlak en biedt een ultieme visuele ervaring.
Verlicht je gamestijl
De Sword Series introduceert een geüpgradede 24-Zone RGB-toetsenbord. De transparante WASD-toetsen lichten op in levendige kleuren, waardoor je gameplay naar een hoger niveau wordt getild. Laat je wereld stralen met stijl en innovatie.
Uitzonderlijke draadloze ervaring
Met de nieuwste Wi-Fi 6E geniet je van razendsnelle internetverbindingen, zelfs wanneer je het netwerk deelt met meerdere gebruikers.
Herontworpen voor maximale koeling
Het vernieuwde koelingssysteem met 6 uitlaatventilaties zorgt voor een efficiëntere luchtstroom. Dankzij het gedeelde warmtebuisontwerp met 5 heat pipes, een grotere diameter van de thermische buizen en exclusieve MSI-koelpasta blijft de laptop optimaal presteren, zelfs tijdens extreme gaming-sessies.
Aan de voorhoede van snelheid
Profiteer van de ultieme snelheden met DDR5-geheugen, wat de algehele prestaties van je laptop aanzienlijk verhoogt.
Hogere snelheid, lagere latentie
De nieuwe Sword Series ondersteunt 2 SSD-slots met 1x PCIe Gen 5 & 1x PCIe Gen 4, waardoor je geniet van razendsnelle lees- en schrijfsnelheden en een minimale latentie. (
Optioneel. Specificaties kunnen variëren per configuratie.
)
De perfecte audiobeleving
Dompel jezelf onder in verliesvrije muziek en geniet van Hi-Resolution Audio voor een ongeëvenaarde geluidskwaliteit.
Verbeter je audioervaring
Ervaar en deel audio zoals het bedoeld is met Nahimic in-game 3D surround & Sound Sharing via Bluetooth.
Haal alle buffs binnen
Met de exclusieve MSI Center pas je jouw MSI-laptop volledig naar wens aan en optimaliseer je jouw instellingen.
Speel mobiele games als een console met controller
Dankzij een exclusieve samenwerking met BlueStacks biedt de MSI APP Player een naadloze overgang tussen mobiel gamen en PC-gaming. Speel je favoriete mobiele games met console-achtige precisie.",https://www.laptop.nl/picture/80068397/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/msi-sword-17-hx-b14vfkg-010nl/80068397/17923
Laptops,MSI Katana A15 AI B8VF-299NL,"Bescherm je eer en versla je vijanden. Ontwaak je innerlijke kracht en erf de wil van de Draak. In jouw handen ligt het Drakenblad, doordrenkt met oude krachten en gegraveerd met runen van wind. Versla elke tegenstander die je pad kruist met het legendarische zwaard Katana A15 AI B8V.
EEN BETROUWBARE AI-KLAAR PROCESSOR VOOR ULTIEME GAMING-LAPTOPS
AMD Ryzen™ 8040 Series-processors zijn ontworpen om premium ervaringen te bieden met betrouwbare prestaties, ongelooflijke batterijduur en de kracht van persoonlijke AI. Laat de AMD Ryzen™ 8040 Series-processors, uitgerust met AMD Ryzen™ AI, je helpen de kracht van AI-technologie te ontdekken en te benutten voor werk, gaming en AI-gestuurde ervaringen.
GEFORCE RTX™ 40 SERIES LAPTOPS
BEYOND FAST
NVIDIA® GeForce RTX™ 40 Series GPU's zijn ongekend snel voor zowel gamers als content creators. Ze worden aangedreven door de ultra-efficiënte NVIDIA Ada Lovelace-architectuur, die een revolutionaire sprong maakt in prestaties en AI-gestuurde graphics. Beleef hyperrealistische virtuele werelden met
ray tracing
en geniet van ultra-hoge FPS gaming met de laagste latentie. Ontdek baanbrekende nieuwe manieren om te creëren en ervaar ongekende workflow-versnelling.
AI-GESTUURDE PRESTATIES EN LEVENSECHTE GRAPHICS
Ervaar een enorme prestatietoename in games en creatieve applicaties met AI-powered DLSS 3 en geniet van realistische virtuele werelden met volledige ray tracing.
RAY TRACING: HYPERREALISTISCH & HYPERSNEL
De Ada-architectuur benut het volledige potentieel van
ray tracing
, waarmee lichtsimulatie op realistische wijze wordt nagebootst. Dankzij de kracht van de RTX 40 Series en derde-generatie
RT Cores
beleef je ongelooflijk gedetailleerde virtuele werelden als nooit tevoren.
GEOPTIMALISEERD VOOR KRACHT & PRESTATIES
NVIDIA Max-Q is een geavanceerde suite van AI-gestuurde technologieën die je systeem optimaliseert voor maximale efficiëntie. Dit maakt supersnelle laptops mogelijk die dun, stil en extreem energiezuinig zijn.
NOG SLIMMER DAN OOIT
MSI-laptops versnellen je werk en game-ervaring sneller en efficiënter dan ooit tevoren. Ze zijn standaard uitgerust met exclusieve MSI Intelligent Technology, waarmee nieuwe intelligente functies worden geïntroduceerd en automatische optimalisatie naar een hoger niveau wordt getild.
MSI AI ENGINE
MSI AI Engine detecteert automatisch verschillende gebruikersscenario's en past hardware-instellingen hierop aan voor optimale prestaties. Met eenvoudige AI-geoptimaliseerde modi en middelen kun jij je concentreren op wat echt belangrijk is: creëren, werken en entertainment.
BLIKSEMSNELLE EN VLOEIENDE WEERGAVE
Mis nooit een moment dankzij de scherpe beelden en vloeiende refresh rate van het 144Hz IPS-niveau scherm.
VERLICHT JE GAMESTIJL
De
Katana Series
is uitgerust met een 4-Zone RGB-toetsenbord met verlichte WASD-toetsen en speciaal ontworpen keycaps. Geniet van het kleurrijke licht dat pulseert als een energiebron en je een meeslepende game-ervaring biedt in stijl!
HERSMEDE KOELINGSSYSTEEM MET SHARE PIPE DESIGN
Maak kennis met de
Share Pipe
, een warmtebuis die zowel de CPU als GPU koelt en de thermische efficiëntie verhoogt. Dankzij MSI Cooler Boost 5 kunnen gamers zich zonder onderbrekingen verdiepen in complexe gamewerelden.
SNELLER AANSLAG, BETERE PRESTATIES
Versnel je prestaties op elk niveau met de verhoogde lees- en schrijfsnelheden van
DDR5-geheugen
.
MAGISCHE LAADSNELHEDEN
Met extreem hoge prestaties en een bandbreedte tot
7,88 GB/s
maakt
PCIe Gen 4
het mogelijk om games en taken razendsnel te laden.
DE PERFECTE AUDIOBELEVING
Dompel jezelf onder in lossless muziek en geniet van premium geluidskwaliteit met Hi-Resolution Audio.
VERBETER JE AUDIOERVARING
Ervaar audio zoals het bedoeld is en deel het via Nahimic in-game 3D surround & Sound Sharing via Bluetooth.
HAAL ALLE BUFFS BINNEN
Met de exclusieve
MSI Center
kun je jouw MSI-laptop volledig naar wens instellen en aanpassen.
EEN UITZONDERLIJKE DRAADLOZE ERVARING
Met de nieuwste
Wi-Fi 6E geniet je van verbluffende snelheden en een stabiele netwerkverbinding, zelfs als je het netwerk met meerdere gebruikers deelt.",https://www.laptop.nl/picture/80068394/600/370/HighResolution/LPNL/false,https://www.laptop.nl/product/msi-katana-a15-ai-b8vf-299nl/80068394/17923
